,med,med,med,med,med,med,med,med,med,med,med,med,med,params,params,params,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,net,meta,meds,ws,ts
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,W1,W2,N,episode_n,beta,k,endOnStratConverge,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,GOOD_MED_LOCAL,BAD_MED_LOCAL,RANDOM_MED_LOCAL,FAIR_MED_LOCAL,coop_freq,payoff_mean,payoff_var,dd,heterogeneity,k_max,rewire_n,stop_n,timestamp,,,
2065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.311,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,124.216,"[ 0.  0.  0.  0.  0.  0.  2.  1.  0.  2.  3.  4.  7.  4.  8. 10. 15. 15.
 16. 13. 12. 16. 13. 18. 12. 17. 13. 25. 20. 14. 17. 10. 15. 12. 19. 15.
 15.  9. 11. 10.  9. 13. 11.  7.  9.  8.  5.  7.  3.  9.  5.  6.  2.  3.
  3.  0.  1.  3.  0.  0.  2.  1.]",124.216,61,14209,125000,Aug-19-2021_2050,"('GOOD_MED',)","(3.311, 0.0)","(2.0, -1.0)"
2066,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.515,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,134.144,"[ 0.  0.  0.  0.  0.  1.  0.  1.  1.  6.  1.  3.  8.  8. 13. 10.  6. 17.
 10. 12. 15. 12. 15. 21. 17. 16. 12. 14. 19. 21. 18. 11. 18. 14. 22. 14.
  4. 21.  9. 11.  8.  7.  8.  8.  7.  8.  8.  5.  5.  6.  5.  6.  2.  2.
  1.  0.  1.  1.  1.  0.  3.  2.  0.  1.  3.  1.]",134.144,65,17186,200000,Aug-19-2021_2050,"('GOOD_MED',)","(3.515, 0.0)","(2.0, -1.0)"
2067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.719,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,139.02,"[ 0.  0.  0.  0.  2.  1.  1.  0.  0.  4.  8.  5. 13.  4.  9.  9.  4. 11.
 11. 16. 20. 10. 11. 13. 10. 19. 22. 20. 18. 18. 12. 17. 19. 21. 10. 14.
 10. 15.  6. 15. 10.  8. 10.  6.  7.  7.  5. 11.  4.  3.  4.  4.  3.  2.
  0.  5.  2.  1.  2.  1.  3.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.
  1.]",139.02,72,15191,130000,Aug-19-2021_2050,"('GOOD_MED',)","(3.719, 0.0)","(2.0, -1.0)"
2068,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,123.66,"[ 0.  0.  0.  0.  1.  0.  1.  0.  2.  1.  1.  6.  7.  6.  7.  7.  7. 16.
 12.  9. 19. 15. 19. 24. 20. 18. 17. 17. 17. 12. 22. 18.  8. 23. 16.  8.
 11.  9.  9. 10. 11.  6.  6.  5. 11.  8.  6. 13.  6.  3.  8.  3.  4.  3.
  2.  3.  2.  2.  2.  0.  0.  1.]",123.66,61,11063,135000,Aug-19-2021_2050,"('GOOD_MED',)","(3.923, 0.0)","(2.0, -1.0)"
2069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.128,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,134.344,"[ 0.  0.  0.  0.  1.  0.  0.  2.  2.  1.  5.  7.  7.  7.  5.  5. 13. 10.
  8. 16. 16. 19. 21. 15. 20. 13. 18. 18. 22. 14. 14. 13. 20. 11. 22. 12.
 20.  4. 10.  7.  9.  8.  7. 10.  6.  3.  6.  7.  6.  5.  4.  2.  9.  2.
  5.  4.  2.  1.  0.  1.  1.  1.  0.  1.  0.  1.  0.  0.  0.  0.  1.]",134.344,70,20054,425000,Aug-19-2021_2051,"('GOOD_MED',)","(4.128, 0.0)","(2.0, -1.0)"
2070,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.332,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,170.392,"[ 0.  0.  0.  0.  0.  1.  1.  3.  3.  4.  8.  7. 11.  7. 13.  6. 18. 12.
 10. 14. 18.  7. 11. 17. 18. 13. 14. 19. 15. 17. 17. 12.  8.  7. 12. 18.
 12. 13. 10. 11.  8.  7. 16.  6.  6.  7.  6.  3.  4.  7.  4.  6.  5.  4.
  0.  1.  4.  3.  2.  2.  1.  4.  1.  0.  0.  0.  4.  0.  0.  1.  0.  0.
  0.  1.]",170.392,73,14710,120000,Aug-19-2021_2051,"('GOOD_MED',)","(4.332, 0.0)","(2.0, -1.0)"
2071,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.536,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,143.096,"[ 0.  0.  0.  0.  0.  1.  1.  0.  3.  2.  4.  3.  6.  6.  7.  9. 12. 14.
 16. 11.  8. 20. 26. 12. 23.  9. 16. 20. 13. 22. 23. 19. 15. 15. 11. 20.
  8.  8. 16. 11.  6.  7.  5.  6.  3.  3.  9. 11.  4.  2.  3.  4.  1.  2.
  3.  2.  3.  0.  2.  2.  2.  0.  0.  2.  1.  1.  3.  0.  1.  0.  1.  0.
  1.]",143.096,72,19715,250000,Aug-19-2021_2051,"('GOOD_MED',)","(4.536, 0.0)","(2.0, -1.0)"
2072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,147.48,"[ 0.  0.  0.  0.  1.  1.  0.  4.  2.  4.  4.  4.  4. 10. 10. 12. 13. 13.
 10. 17. 15. 16. 17. 20. 13. 16.  8. 11. 19. 20.  9. 13. 12. 15. 15. 11.
 12.  9.  9. 14. 14.  7. 14.  7.  5. 10.  7.  4.  2.  9.  4.  6.  7.  5.
  6.  2.  1.  1.  1.  1.  1.  1.  1.  1.]",147.48,63,12205,150000,Aug-19-2021_2051,"('GOOD_MED',)","(4.74, 0.0)","(2.0, -1.0)"
2073,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.944,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,147.86,"[ 0.  0.  0.  0.  1.  1.  3.  1.  5.  7.  1.  8. 10.  6. 10.  7.  4. 19.
 10.  9. 14. 10. 19. 14. 12. 18. 18. 27. 18. 13. 16. 15. 14. 12. 11.  8.
  9. 12.  9.  9. 10. 11.  8.  7.  8. 11.  7. 11.  7.  3.  2.  7.  8.  5.
  2.  6.  3.  1.  2.  0.  1.]",147.86,60,11602,105000,Aug-19-2021_2051,"('GOOD_MED',)","(4.944, 0.0)","(2.0, -1.0)"
2074,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.148,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,159.508,"[ 0.  0.  0.  0.  1.  0.  2.  3.  2.  6.  3.  7.  9.  6. 10.  7. 11.  9.
 12. 10. 10. 23. 17. 18. 22. 13. 17. 22. 11. 15. 13. 20. 20. 10. 18. 12.
 10.  9. 12.  8.  6. 10.  6.  7.  5.  3.  5.  3. 11.  2.  3.  3.  3.  3.
  6.  2.  6.  3.  2.  3.  3.  2.  1.  1.  0.  1.  0.  0.  0.  0.  0.  1.
  0.  0.  1.]",159.508,74,24255,265000,Aug-19-2021_2051,"('GOOD_MED',)","(5.148, 0.0)","(2.0, -1.0)"
2075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.352,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,148.048,"[ 0.  0.  0.  0.  0.  0.  2.  1.  4.  5.  2.  6.  6. 10. 16.  7.  8.  7.
 13. 12. 13. 19. 18. 21. 18. 15. 11. 15. 19. 11. 17. 21. 13. 12.  9. 10.
 16. 18.  7.  8. 10. 11.  6.  7. 11.  4.  7. 11.  4.  4.  3.  3.  6.  5.
  3.  2.  2.  3.  1.  0.  0.  2.  0.  0.  1.  1.  1.  1.  0.  0.  1.]",148.048,70,17065,280000,Aug-19-2021_2051,"('GOOD_MED',)","(5.352, 0.0)","(2.0, -1.0)"
2076,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.556,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,172.852,"[ 0.  0.  0.  1.  0.  1.  1.  6.  0.  2.  2. 10. 11. 10.  8.  8. 14.  6.
 18. 20. 15. 13. 21. 20. 13. 19. 16. 11. 13. 16. 14. 11.  6.  9. 10. 15.
 14. 10. 16.  6. 10.  2. 11.  7.  5.  4.  7.  7.  7.  3.  2.  6.  5.  3.
  6.  8.  3.  6.  3.  3.  0.  0.  1.  1.  1.  2.  0.  0.  0.  0.  1.]",172.852,70,12180,115000,Aug-19-2021_2051,"('GOOD_MED',)","(5.556, 0.0)","(2.0, -1.0)"
2077,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.76,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,141.316,"[ 0.  0.  0.  1.  1.  0.  4.  4.  4.  1.  4.  8.  5.  4. 10.  8.  6. 14.
 13. 15. 14. 18. 14. 14. 14. 16. 14. 12. 16. 21. 15. 15.  8. 15. 22. 21.
  9. 16.  7.  7. 10.  7.  7.  9.  7.  5.  9.  4. 13. 10.  4.  5.  3.  4.
  0.  3.  7.  0.  1.  1.  1.]",141.316,60,11228,140000,Aug-19-2021_2051,"('GOOD_MED',)","(5.76, 0.0)","(2.0, -1.0)"
2078,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.964,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,128.42,"[ 0.  0.  0.  1.  0.  0.  1.  2.  4.  6.  0.  5.  5. 12.  6.  8. 11. 14.
  8. 15. 11. 18. 17. 19. 10. 25. 11. 10. 19. 14. 16. 12. 15. 12. 21. 13.
 10.  7. 13.  7. 13. 14. 13. 12. 12.  7.  9.  9.  7.  6.  4.  5.  3.  1.
  0.  3.  2.  1.  1.]",128.42,58,10091,190000,Aug-19-2021_2051,"('GOOD_MED',)","(5.964, 0.0)","(2.0, -1.0)"
2079,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.168,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,142.16,"[ 0.  0.  0.  0.  1.  0.  2.  0.  5.  3.  5.  7.  5.  6.  8. 12.  6. 13.
  6. 20. 17. 18. 16. 15. 14. 18. 15. 22. 18. 17. 14. 13. 16. 17.  7. 10.
 12.  2. 12. 18. 10.  4.  9.  9.  6.  2.  7.  9.  8.  6.  9.  7.  6.  2.
  4.  4.  2.  2.  4.]",142.16,58,11728,140000,Aug-19-2021_2051,"('GOOD_MED',)","(6.168, 0.0)","(2.0, -1.0)"
2080,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,167.708,"[ 0.  0.  1.  0.  1.  0.  1.  3.  5.  3.  8.  8.  9.  7. 11.  8.  8. 17.
 10. 10. 14. 12. 24. 18. 16. 16. 20.  9. 16. 19. 15.  9. 11. 15.  5.  7.
 12. 13.  8.  8.  6. 10.  8.  8.  6.  2. 13. 12.  6.  4.  4. 10.  3.  7.
  4.  4.  8.  1.  2.  2.  1.  0.  0.  0.  1.  0.  1.]",167.708,66,11552,115000,Aug-19-2021_2051,"('GOOD_MED',)","(6.372, 0.0)","(2.0, -1.0)"
2081,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.577,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,163.072,"[ 0.  0.  0.  0.  2.  1.  1.  5.  0.  3.  5.  8.  6.  8. 13.  9. 13. 13.
 11. 12. 14. 17.  9. 13. 23. 19. 19. 18.  9. 13. 13. 18. 10. 15.  6. 13.
 16. 14. 14. 10.  9.  8.  6.  8.  5.  9.  5.  3.  4.  4.  6.  5.  6.  7.
  3.  0.  0.  6.  1.  1.  1.  3.  2.  1.  1.  0.  2.  0.  0.  0.  0.  0.
  1.]",163.072,72,14945,140000,Aug-19-2021_2051,"('GOOD_MED',)","(6.577, 0.0)","(2.0, -1.0)"
2082,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.781,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,151.788,"[ 0.  0.  0.  0.  1.  1.  4.  2.  3.  3.  3.  5.  5. 10. 16.  8. 14. 12.
 10. 13. 17. 10. 17. 15. 18. 18. 16. 11. 16. 14. 14. 15.  9. 11. 19.  7.
 14.  9.  8. 11.  7.  5. 11.  9.  6.  5. 13. 10.  9. 10.  4. 10.  9.  5.
  2.  2.  0.  1.  0.  0.  1.  2.]",151.788,61,10038,135000,Aug-19-2021_2051,"('GOOD_MED',)","(6.781, 0.0)","(2.0, -1.0)"
2083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.985,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,202.656,"[ 0.  0.  0.  2.  1.  3.  3.  1.  2.  6.  6. 11.  7.  7. 13.  9. 18. 16.
 14. 18. 14. 11. 17. 10. 12. 15. 16.  6.  9. 20. 15.  8. 12. 14. 12. 12.
 14. 10.  6. 17.  7.  6.  6.  4.  9.  5.  5. 11.  5.  2.  7.  5.  2.  3.
  4.  7.  1.  0.  2.  3.  1.  2.  0.  2.  1.  3.  2.  3.  1.  0.  2.  0.
  1.  0.  1.]",202.656,74,16218,190000,Aug-19-2021_2052,"('GOOD_MED',)","(6.985, 0.0)","(2.0, -1.0)"
2084,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.189,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,177.58,"[ 0.  0.  1.  1.  0.  1.  5.  4.  2.  2.  6.  5.  6.  9. 10. 17. 10. 14.
 14. 15.  9. 19. 14. 15. 15. 20. 22. 12. 19. 10.  9. 16.  9. 14.  8.  8.
  8.  5. 10.  6.  7. 11.  4.  6.  7. 14. 11.  7.  6.  6.  3.  6.  8.  8.
  2.  8.  4.  2.  2.  1.  2.  3.  0.  1.  1.]",177.58,64,11950,110000,Aug-19-2021_2052,"('GOOD_MED',)","(7.189, 0.0)","(2.0, -1.0)"
2085,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.393,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,185.564,"[ 0.  0.  0.  0.  1.  1.  2.  2.  5. 10.  2.  8. 11. 10.  7. 11. 10. 11.
 11. 23. 18. 15. 12. 17. 15. 14.  9. 18. 15. 17. 14.  7.  7.  7. 12. 20.
 11.  8.  9.  9. 11.  9.  3.  7. 10.  4.  6.  6.  5.  6.  8.  9.  2.  4.
  0.  3.  6.  4.  3.  3.  3.  1.  2.  1.  2.  1.  0.  0.  1.  0.  1.]",185.564,70,14744,195000,Aug-19-2021_2052,"('GOOD_MED',)","(7.393, 0.0)","(2.0, -1.0)"
2086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.597,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,195.096,"[ 0.  0.  1.  2.  0.  1.  2.  3.  1.  3.  7.  7.  8. 10. 13. 15. 10. 15.
  9. 15. 22. 16. 12. 10. 15. 18. 22. 13. 16. 17. 11. 13.  8. 12. 11.  9.
 10.  9. 11.  7.  9.  3.  7.  5.  8.  4.  4.  6.  4.  8.  4.  4.  6.  5.
  6.  1.  4.  6.  2.  3.  1.  5.  1.  3.  2.  2.  0.  1.  0.  0.  1.  1.]",195.096,71,15830,275000,Aug-19-2021_2052,"('GOOD_MED',)","(7.597, 0.0)","(2.0, -1.0)"
2087,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.801,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,204.72,"[ 0.  1.  0.  0.  1.  5.  2.  4.  1.  5.  7.  8.  5. 14. 11. 13. 11. 14.
 16.  9. 12. 13. 15. 19. 18. 15. 24.  9.  9. 13. 11. 12. 12.  9.  7. 17.
  8.  8. 10. 12. 10. 11. 10.  7.  4.  5.  2.  6.  4.  9.  0.  6.  2. 10.
  1.  1.  2.  4.  1.  1.  5.  5.  4.  1.  3.  0.  1.  0.  0.  0.  2.  0.
  0.  1.  1.  0.  0.  1.]",204.72,77,15946,145000,Aug-19-2021_2052,"('GOOD_MED',)","(7.801, 0.0)","(2.0, -1.0)"
2088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,205.32,"[ 0.  0.  0.  1.  4.  1.  5.  5.  3.  7.  5.  7. 10. 11. 14. 10. 17.  9.
 13. 16. 14. 10. 18. 15. 12. 12. 13. 12.  8. 13. 14.  9.  7.  8. 11. 15.
 11. 10. 10.  8. 11. 11.  3.  5. 10.  7.  8. 10.  3.  4.  8.  4.  7.  3.
  5.  8.  5.  4.  1.  6.  1.  0.  2.  1.  1.  1.  2.  0.  0.  1.]",205.32,69,12941,140000,Aug-19-2021_2052,"('GOOD_MED',)","(8.005, 0.0)","(2.0, -1.0)"
2089,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.209,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,208.764,"[ 0.  0.  1.  0.  1.  5.  8.  8.  4.  6.  5. 16.  6.  9.  9. 12. 11. 14.
 13.  8.  9. 22. 11. 12. 12.  6. 13. 21. 10.  8.  8.  6.  9. 15. 17. 12.
 11. 10. 10.  7.  8.  6.  9.  8. 10.  5. 11.  3.  6.  6.  6. 13.  3.  9.
  4.  4.  6.  8.  3.  1.  1.  1.  1.  0.  1.  1.  1.]",208.764,66,12347,140000,Aug-19-2021_2052,"('GOOD_MED',)","(8.209, 0.0)","(2.0, -1.0)"
2090,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,201.652,"[ 0.  0.  0.  0.  2.  0.  2.  3.  3.  5.  4.  9.  7.  8. 15. 17. 13. 11.
  8. 16. 16. 15. 13. 19.  9. 17. 14. 10. 19. 20. 15. 15. 10. 19. 16. 12.
  8.  7.  9.  7.  8.  5.  5.  8.  4.  6.  6.  6.  4.  3.  4.  5.  2.  4.
  3.  5.  2.  2.  1.  1.  1.  2.  2.  3.  2.  1.  1.  1.  0.  2.  1.  1.
  2.  0.  1.  1.  0.  0.  2.]",201.652,78,19526,255000,Aug-19-2021_2052,"('GOOD_MED',)","(8.413, 0.0)","(2.0, -1.0)"
2091,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.617,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,232.452,"[ 0.  0.  0.  0.  3.  4.  3.  5.  8.  7.  6. 13. 12.  7. 10. 14. 10. 15.
 15. 17. 20. 10. 15. 13.  9. 12. 11.  8. 15.  8. 13. 10.  7.  8.  9. 14.
  8. 14.  7.  9.  8.  6.  6.  6.  6.  6.  6.  8.  8.  5.  4.  5.  2.  2.
  7.  4.  7.  4.  3.  4.  6.  4.  6.  2.  4.  1.  0.  0.  0.  1.]",232.452,69,14876,180000,Aug-19-2021_2052,"('GOOD_MED',)","(8.617, 0.0)","(2.0, -1.0)"
2092,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.821,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,220.368,"[ 0.  0.  0.  2.  0.  2.  3.  7.  6.  1.  5. 13.  9.  9. 13. 11. 18. 15.
 12. 13. 20. 18. 11. 12. 15. 17. 13. 13.  5.  8. 15. 11. 13.  9.  6. 11.
 10. 12.  9.  9.  3.  9.  7.  1.  7.  5. 10.  5.  3.  4.  5.  6.  4.  3.
  6.  6.  8.  7.  4.  2.  3.  6.  3.  3.  0.  2.  0.  0.  1.  0.  1.]",220.368,70,14022,165000,Aug-19-2021_2052,"('GOOD_MED',)","(8.821, 0.0)","(2.0, -1.0)"
2093,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.026,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,201.116,"[ 0.  0.  0.  0.  3.  1.  5.  2.  8. 12.  4. 14.  8. 10. 11. 12. 10. 14.
 12. 12. 18. 11. 10. 13.  8.  4. 12. 12. 16. 17. 10. 15. 17.  5. 15.  7.
 12. 10.  5. 12.  4.  8.  9. 14.  3. 10.  4. 10.  3.  5. 10.  9. 10.  5.
  5.  5.  3.  5.  3.  1.  3.  1.  0.  0.  1.  2.]",201.116,65,11211,135000,Aug-19-2021_2052,"('GOOD_MED',)","(9.026, 0.0)","(2.0, -1.0)"
2094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.23,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,220.168,"[ 0.  0.  0.  1.  0.  4.  4. 10.  4.  7. 11.  8. 15. 10. 11.  8. 13. 13.
  9. 15. 12. 21.  8. 10. 11. 18. 12.  6. 15. 13. 16.  6.  9.  6. 13.  3.
  8. 10.  9.  9. 11.  6. 12.  4.  8.  6.  6.  5.  9.  6. 11.  9.  6.  5.
  7.  4.  8.  3.  1.  2.  2.  3.  4.  1.  2.  0.  1.]",220.168,66,10798,95000,Aug-19-2021_2052,"('GOOD_MED',)","(9.23, 0.0)","(2.0, -1.0)"
2095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.434,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,214.044,"[ 0.  1.  1.  0.  2.  4.  4.  5.  6. 11. 10.  6.  6.  7. 19. 14. 17.  9.
 11. 13. 12. 17. 11. 10. 10. 15. 15.  9. 13.  6.  7. 11. 12.  4. 11.  7.
  8. 13.  7.  9.  4.  8.  6.  7. 13.  6. 13.  7.  8.  7. 12. 12.  9.  8.
  8.  1.  7.  6.  1.  1.  2.  0.  1.]",214.044,62,9804,100000,Aug-19-2021_2052,"('GOOD_MED',)","(9.434, 0.0)","(2.0, -1.0)"
2096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.638,0.0,500,500000,0.005,30,True,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,205.564,"[ 0.  0.  1.  0.  1.  2.  4.  3.  9.  7.  8. 11. 10. 10. 11. 12. 14. 16.
 12. 11. 11.  9. 13. 17. 12. 12. 19. 11. 12. 13.  8.  6. 15. 12.  4. 10.
 12.  9.  3.  5. 10.  3.  8. 10.  7.  9.  9.  3.  8. 14.  8. 15.  9.  6.
  6.  4.  3.  2.  3.  3.  3.  1.  1.]",205.564,62,10160,110000,Aug-19-2021_2052,"('GOOD_MED',)","(9.638, 0.0)","(2.0, -1.0)"
