,med,med,med,med,med,med,med,med,med,params,params,params,params,game,game,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,med_freqs,agents,agents,agents,net,net,net,net,meds,ws,timestamp
,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,W1,W2,N,episode_n,t,s,NO_MED,GOOD_MED,BAD_MED,RANDOM_MED,FAIR_MED,GOOD_MED_X,BAD_MED_X,RANDOM_MED_X,FAIR_MED_X,coop_freq,payoff_mean,payoff_var,heterogeneity,k_max,rewire_n,stop_n,,,
3821,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,93.216,93.21600000000001,70,30682,665000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
3822,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,86.168,86.168,61,20927,525000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
3823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.912000000000035,56,139793,970000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
3824,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.932000000000016,52,193255,900000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
3825,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.89200000000005,64,43886,295000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
3826,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.024,54,53624,565000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
3827,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.624000000000024,54,56709,770000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
3828,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.86800000000005,53,296573,965000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
3829,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.75999999999999,55,85206,415000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
3830,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,49.99599999999998,49,64501,480000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
3831,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.24400000000003,54,68836,740000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
3832,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702,0.0,0.298,0.0,0.0,0.0,51.18399999999997,51,382715,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
3833,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.31200000000001,64,111563,505000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
3834,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.028,0.88,113.17359999999998,53.428,53,180107,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
3835,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.111999999999966,57,121005,925000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
3836,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.97,29.29,174.7139,88.93200000000002,67,114606,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
3837,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,81.008,81.00800000000004,57,38073,445000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
3838,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,110.696,110.69600000000003,71,23791,945000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
3839,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.10000000000002,54,136647,945000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
3840,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.440000000000055,50,61413,310000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
3841,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,0.0,0.672,0.0,0.0,0.0,51.04399999999998,52,149561,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
3842,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,116.67600000000004,61,42053,455000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
3843,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,62.22000000000003,59,48565,650000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
3844,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.0,0.544,0.0,0.0,0.0,52.99199999999996,52,315347,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
3845,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.548,51,90147,435000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
3846,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.25199999999995,52,46647,450000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
3847,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.860000000000014,53,57201,640000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
3848,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416,0.0,0.584,0.0,0.0,0.0,56.20799999999997,50,417602,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
3849,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.44799999999998,57,238098,820000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
3850,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.62800000000004,54,110246,805000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
3851,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.00400000000002,59,134337,975000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
3852,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.063999999999965,55,321799,840000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
3853,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,100.56,100.55999999999995,73,56188,775000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
3854,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.50800000000004,51,163347,895000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
3855,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.038,1.186,146.711404,53.60000000000002,49,111264,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
3856,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.852,0.0,0.148,0.0,0.0,0.0,53.10000000000002,50,215115,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
3857,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.20399999999995,54,100271,650000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
3858,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.04399999999998,53,35848,410000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
3859,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,132.27199999999993,62,40531,570000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
3860,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.11,0.0,0.0,0.0,50.799999999999955,54,311405,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
3861,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.035999999999945,54,68725,370000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
3862,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.65599999999995,59,44393,430000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
3863,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.28399999999999,50,70509,850000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
3864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.982,0.0,0.0,0.0,48.452,53,322887,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
3865,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,56.620000000000005,58,192757,795000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
3866,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.638,19.66,897.4003999999999,80.98800000000006,74,54110,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
3867,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.192,6.2,635.416,62.26800000000003,65,95976,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
3868,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.412000000000035,55,129789,350000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
3869,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,99.892,99.89200000000005,63,49021,915000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
3870,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,0.0,0.334,0.404,12.584,913.4429439999999,49.168000000000006,54,99813,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
3871,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.25999999999999,52,106376,795000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
3872,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,0.864,0.0,0.0,0.0,54.60400000000004,49,212278,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
3873,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,52.932000000000016,56,33628,275000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
3874,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,53.99199999999996,56,62224,620000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
3875,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.40800000000002,67,39838,605000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
3876,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51.98000000000002,57,101087,335000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
3877,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,55.224000000000046,49,141707,640000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
3878,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,52.07600000000002,53,60020,435000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
3879,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.21600000000001,50,41457,480000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
3880,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.656,0.0,0.0,0.0,53.60799999999995,55,344991,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 0.5)",Jun-24-2021_1504
3881,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.827999999999975,51,84970,335000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 1.0)",Jun-24-2021_1504
3882,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.139999999999986,55,143359,785000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 2.0)",Jun-24-2021_1504
3883,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.988,0.2,6.382,621.864076,63.25199999999995,53,104408,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(2.0, 3.0)",Jun-24-2021_1504
3884,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.942,0.0,0.058,0.034,1.048,127.421696,57.67999999999995,56,161898,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 0.5)",Jun-24-2021_1504
3885,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.822,0.0,0.178,0.0,0.0,0.0,53.63599999999997,54,339337,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 1.0)",Jun-24-2021_1504
3886,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.048,1.444,165.738864,50.94399999999996,49,137370,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 2.0)",Jun-24-2021_1504
3887,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.164,4.96,513.1184000000001,47.30799999999999,53,104201,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(3.0, 3.0)",Jun-24-2021_1504
3888,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.04,0.0,0.0,0.0,49.63199999999995,55,213477,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 0.5)",Jun-24-2021_1504
3889,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.62400000000002,59,71439,460000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 1.0)",Jun-24-2021_1504
3890,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,56.067999999999984,57,61719,600000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 2.0)",Jun-24-2021_1504
3891,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.81600000000003,53,47026,820000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(0.5, 3.0)",Jun-24-2021_1504
3892,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.799999999999955,56,284923,915000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 0.5)",Jun-24-2021_1504
3893,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.896,0.0,0.0,0.0,56.464000000000055,50,236087,999999,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 1.0)",Jun-24-2021_1504
3894,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,59.700000000000045,52,90506,685000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 2.0)",Jun-24-2021_1504
3895,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,500,1000000,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.884000000000015,52,67256,670000,"('NO_MED', 'BAD_MED_X', 'FAIR_MED_X')","(1.0, 3.0)",Jun-24-2021_1504
